quote_id,competitor_id,num_feature_1,num_feature_2,num_feature_3,num_feature_4,num_feature_5,num_feature_6,num_feature_7,num_feature_8,num_feature_9,num_feature_10,num_feature_11,num_feature_12,geo_feature_1,geo_feature_2,geo_feature_3,geo_feature_4,geo_feature_5,geo_feature_6,geo_feature_7,geo_feature_8,geo_feature_9,cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,target_price
Q00303,comp_4,48,5,0.169,9,4,153.0,1.6,13,18,99.3,8,9.0,0.0545,1.0862,-1.3191,1.9274,0.1957,-0.8846,0.6548,1.5651,0.187,region_E,commercial,tariff_4,imported,diesel,manual,SOHC,gen_4,F,9174.66
Q00303,comp_5,48,5,0.169,9,4,153.0,1.6,13,18,99.3,8,9.0,0.0545,1.0862,-1.3191,1.9274,0.1957,-0.8846,0.6548,1.5651,0.187,region_E,commercial,tariff_4,imported,diesel,manual,SOHC,gen_4,F,9189.38
Q00304,comp_1,47,7,0.008,2,4,124.0,1.7,18,14,95.8,4,12.2,0.4717,0.9343,1.2431,-1.6906,0.9033,0.7143,-0.9714,0.5126,1.1107,region_B,commercial,tariff_6,domestic,electric,electric,DOHC,gen_1,M,7717.49
Q00304,comp_2,47,7,0.008,2,4,124.0,1.7,18,14,95.8,4,12.2,0.4717,0.9343,1.2431,-1.6906,0.9033,0.7143,-0.9714,0.5126,1.1107,region_B,commercial,tariff_6,domestic,electric,electric,DOHC,gen_1,M,8315.2
Q00304,comp_3,47,7,0.008,2,4,124.0,1.7,18,14,95.8,4,12.2,0.4717,0.9343,1.2431,-1.6906,0.9033,0.7143,-0.9714,0.5126,1.1107,region_B,commercial,tariff_6,domestic,electric,electric,DOHC,gen_1,M,7608.22
Q00304,comp_4,47,7,0.008,2,4,124.0,1.7,18,14,95.8,4,12.2,0.4717,0.9343,1.2431,-1.6906,0.9033,0.7143,-0.9714,0.5126,1.1107,region_B,commercial,tariff_6,domestic,electric,electric,DOHC,gen_1,M,11890.35
Q00304,comp_5,47,7,0.008,2,4,124.0,1.7,18,14,95.8,4,12.2,0.4717,0.9343,1.2431,-1.6906,0.9033,0.7143,-0.9714,0.5126,1.1107,region_B,commercial,tariff_6,domestic,electric,electric,DOHC,gen_1,M,11145.55
Q00305,comp_1,38,11,0.223,2,4,122.0,5.0,14,15,88.1,8,9.1,-0.0973,-1.4661,1.0664,1.7155,0.8502,0.1108,-1.3373,-0.7753,0.4099,region_G,commercial,tariff_4,imported,flex,manual,DOHC,gen_3,M,5717.44
Q00305,comp_2,38,11,0.223,2,4,122.0,5.0,14,15,88.1,8,9.1,-0.0973,-1.4661,1.0664,1.7155,0.8502,0.1108,-1.3373,-0.7753,0.4099,region_G,commercial,tariff_4,imported,flex,manual,DOHC,gen_3,M,8366.89
Q00305,comp_3,38,11,0.223,2,4,122.0,5.0,14,15,88.1,8,9.1,-0.0973,-1.4661,1.0664,1.7155,0.8502,0.1108,-1.3373,-0.7753,0.4099,region_G,commercial,tariff_4,imported,flex,manual,DOHC,gen_3,M,9149.36
Q00305,comp_4,38,11,0.223,2,4,122.0,5.0,14,15,88.1,8,9.1,-0.0973,-1.4661,1.0664,1.7155,0.8502,0.1108,-1.3373,-0.7753,0.4099,region_G,commercial,tariff_4,imported,flex,manual,DOHC,gen_3,M,12275.14
Q00305,comp_5,38,11,0.223,2,4,122.0,5.0,14,15,88.1,8,9.1,-0.0973,-1.4661,1.0664,1.7155,0.8502,0.1108,-1.3373,-0.7753,0.4099,region_G,commercial,tariff_4,imported,flex,manual,DOHC,gen_3,M,7093.97
Q00306,comp_1,35,6,0.256,9,4,275.0,2.9,20,18,99.6,4,8.8,0.935,1.6343,-1.0442,0.09,-0.0334,0.9837,0.2388,-0.5503,-1.5857,region_B,special,tariff_6,imported,diesel,manual,SOHC,gen_2,F,10794.38
Q00306,comp_2,35,6,0.256,9,4,275.0,2.9,20,18,99.6,4,8.8,0.935,1.6343,-1.0442,0.09,-0.0334,0.9837,0.2388,-0.5503,-1.5857,region_B,special,tariff_6,imported,diesel,manual,SOHC,gen_2,F,7545.7
Q00306,comp_3,35,6,0.256,9,4,275.0,2.9,20,18,99.6,4,8.8,0.935,1.6343,-1.0442,0.09,-0.0334,0.9837,0.2388,-0.5503,-1.5857,region_B,special,tariff_6,imported,diesel,manual,SOHC,gen_2,F,6799.33
Q00306,comp_4,35,6,0.256,9,4,275.0,2.9,20,18,99.6,4,8.8,0.935,1.6343,-1.0442,0.09,-0.0334,0.9837,0.2388,-0.5503,-1.5857,region_B,special,tariff_6,imported,diesel,manual,SOHC,gen_2,F,9121.41
Q00306,comp_5,35,6,0.256,9,4,275.0,2.9,20,18,99.6,4,8.8,0.935,1.6343,-1.0442,0.09,-0.0334,0.9837,0.2388,-0.5503,-1.5857,region_B,special,tariff_6,imported,diesel,manual,SOHC,gen_2,F,9128.8
Q00307,comp_1,62,12,0.149,9,4,113.0,2.2,19,17,88.9,4,8.9,-2.7232,0.9661,-0.3007,0.5524,-1.6963,-0.6092,0.2285,-1.4467,0.1046,region_C,special,tariff_6,domestic,gasoline,hydraulic,DOHC,gen_4,F,5968.77
Q00307,comp_2,62,12,0.149,9,4,113.0,2.2,19,17,88.9,4,8.9,-2.7232,0.9661,-0.3007,0.5524,-1.6963,-0.6092,0.2285,-1.4467,0.1046,region_C,special,tariff_6,domestic,gasoline,hydraulic,DOHC,gen_4,F,6849.64
Q00307,comp_3,62,12,0.149,9,4,113.0,2.2,19,17,88.9,4,8.9,-2.7232,0.9661,-0.3007,0.5524,-1.6963,-0.6092,0.2285,-1.4467,0.1046,region_C,special,tariff_6,domestic,gasoline,hydraulic,DOHC,gen_4,F,8306.91
Q00307,comp_4,62,12,0.149,9,4,113.0,2.2,19,17,88.9,4,8.9,-2.7232,0.9661,-0.3007,0.5524,-1.6963,-0.6092,0.2285,-1.4467,0.1046,region_C,special,tariff_6,domestic,gasoline,hydraulic,DOHC,gen_4,F,8049.21
Q00307,comp_5,62,12,0.149,9,4,113.0,2.2,19,17,88.9,4,8.9,-2.7232,0.9661,-0.3007,0.5524,-1.6963,-0.6092,0.2285,-1.4467,0.1046,region_C,special,tariff_6,domestic,gasoline,hydraulic,DOHC,gen_4,F,7486.13
Q00308,comp_1,43,8,0.14,10,4,123.0,2.9,13,19,73.6,4,11.6,0.19,-0.1525,-0.2251,1.3345,-0.2317,2.133,0.0533,-0.0424,-1.9133,region_B,standard,tariff_4,imported,flex,electric,DOHC,gen_1,F,5052.97
Q00308,comp_2,43,8,0.14,10,4,123.0,2.9,13,19,73.6,4,11.6,0.19,-0.1525,-0.2251,1.3345,-0.2317,2.133,0.0533,-0.0424,-1.9133,region_B,standard,tariff_4,imported,flex,electric,DOHC,gen_1,F,5396.43
Q00308,comp_3,43,8,0.14,10,4,123.0,2.9,13,19,73.6,4,11.6,0.19,-0.1525,-0.2251,1.3345,-0.2317,2.133,0.0533,-0.0424,-1.9133,region_B,standard,tariff_4,imported,flex,electric,DOHC,gen_1,F,7801.34
Q00308,comp_4,43,8,0.14,10,4,123.0,2.9,13,19,73.6,4,11.6,0.19,-0.1525,-0.2251,1.3345,-0.2317,2.133,0.0533,-0.0424,-1.9133,region_B,standard,tariff_4,imported,flex,electric,DOHC,gen_1,F,9442.83
Q00308,comp_5,43,8,0.14,10,4,123.0,2.9,13,19,73.6,4,11.6,0.19,-0.1525,-0.2251,1.3345,-0.2317,2.133,0.0533,-0.0424,-1.9133,region_B,standard,tariff_4,imported,flex,electric,DOHC,gen_1,F,5079.3
Q00309,comp_1,61,15,0.002,4,2,79.0,2.8,20,17,84.0,4,12.7,1.2025,-1.1917,-1.1565,0.8577,-0.02,-1.9046,0.7176,-1.05,0.8042,region_G,commercial,tariff_6,domestic,electric,manual,SOHC,gen_2,M,6336.31
Q00309,comp_2,61,15,0.002,4,2,79.0,2.8,20,17,84.0,4,12.7,1.2025,-1.1917,-1.1565,0.8577,-0.02,-1.9046,0.7176,-1.05,0.8042,region_G,commercial,tariff_6,domestic,electric,manual,SOHC,gen_2,M,7919.41
Q00309,comp_3,61,15,0.002,4,2,79.0,2.8,20,17,84.0,4,12.7,1.2025,-1.1917,-1.1565,0.8577,-0.02,-1.9046,0.7176,-1.05,0.8042,region_G,commercial,tariff_6,domestic,electric,manual,SOHC,gen_2,M,5508.46
Q00309,comp_4,61,15,0.002,4,2,79.0,2.8,20,17,84.0,4,12.7,1.2025,-1.1917,-1.1565,0.8577,-0.02,-1.9046,0.7176,-1.05,0.8042,region_G,commercial,tariff_6,domestic,electric,manual,SOHC,gen_2,M,5958.05
Q00309,comp_5,61,15,0.002,4,2,79.0,2.8,20,17,84.0,4,12.7,1.2025,-1.1917,-1.1565,0.8577,-0.02,-1.9046,0.7176,-1.05,0.8042,region_G,commercial,tariff_6,domestic,electric,manual,SOHC,gen_2,M,6713.9
Q00310,comp_1,69,10,0.236,8,4,110.0,2.4,15,13,63.2,4,11.6,1.87,1.054,-1.8668,-0.73,0.286,-1.5851,0.8736,-0.3291,-0.693,region_A,standard,tariff_2,imported,flex,hydraulic,SOHC,gen_2,F,8513.25
Q00310,comp_2,69,10,0.236,8,4,110.0,2.4,15,13,63.2,4,11.6,1.87,1.054,-1.8668,-0.73,0.286,-1.5851,0.8736,-0.3291,-0.693,region_A,standard,tariff_2,imported,flex,hydraulic,SOHC,gen_2,F,7556.2
Q00310,comp_3,69,10,0.236,8,4,110.0,2.4,15,13,63.2,4,11.6,1.87,1.054,-1.8668,-0.73,0.286,-1.5851,0.8736,-0.3291,-0.693,region_A,standard,tariff_2,imported,flex,hydraulic,SOHC,gen_2,F,6951.16
Q00310,comp_4,69,10,0.236,8,4,110.0,2.4,15,13,63.2,4,11.6,1.87,1.054,-1.8668,-0.73,0.286,-1.5851,0.8736,-0.3291,-0.693,region_A,standard,tariff_2,imported,flex,hydraulic,SOHC,gen_2,F,9706.1
Q00310,comp_5,69,10,0.236,8,4,110.0,2.4,15,13,63.2,4,11.6,1.87,1.054,-1.8668,-0.73,0.286,-1.5851,0.8736,-0.3291,-0.693,region_A,standard,tariff_2,imported,flex,hydraulic,SOHC,gen_2,F,8741.87
Q00311,comp_1,36,4,0.099,3,4,75.0,1.6,17,19,68.9,4,12.9,0.732,0.4764,-0.6706,0.6001,-0.7376,1.7531,1.4697,0.2606,-1.2231,region_E,special,tariff_4,imported,electric,manual,DOHC,gen_4,F,5043.58
Q00311,comp_2,36,4,0.099,3,4,75.0,1.6,17,19,68.9,4,12.9,0.732,0.4764,-0.6706,0.6001,-0.7376,1.7531,1.4697,0.2606,-1.2231,region_E,special,tariff_4,imported,electric,manual,DOHC,gen_4,F,6839.92
Q00311,comp_3,36,4,0.099,3,4,75.0,1.6,17,19,68.9,4,12.9,0.732,0.4764,-0.6706,0.6001,-0.7376,1.7531,1.4697,0.2606,-1.2231,region_E,special,tariff_4,imported,electric,manual,DOHC,gen_4,F,7447.62
Q00311,comp_4,36,4,0.099,3,4,75.0,1.6,17,19,68.9,4,12.9,0.732,0.4764,-0.6706,0.6001,-0.7376,1.7531,1.4697,0.2606,-1.2231,region_E,special,tariff_4,imported,electric,manual,DOHC,gen_4,F,8353.1
Q00311,comp_5,36,4,0.099,3,4,75.0,1.6,17,19,68.9,4,12.9,0.732,0.4764,-0.6706,0.6001,-0.7376,1.7531,1.4697,0.2606,-1.2231,region_E,special,tariff_4,imported,electric,manual,DOHC,gen_4,F,5354.04
Q00312,comp_1,30,12,0.264,8,4,191.0,4.0,13,14,76.7,4,11.5,1.6849,-1.4578,-0.3564,1.8675,1.1409,0.474,-1.1903,-1.9837,0.8179,region_A,commercial,tariff_1,imported,flex,hydraulic,DOHC,gen_2,F,8161.16
Q00312,comp_2,30,12,0.264,8,4,191.0,4.0,13,14,76.7,4,11.5,1.6849,-1.4578,-0.3564,1.8675,1.1409,0.474,-1.1903,-1.9837,0.8179,region_A,commercial,tariff_1,imported,flex,hydraulic,DOHC,gen_2,F,8731.15
Q00312,comp_3,30,12,0.264,8,4,191.0,4.0,13,14,76.7,4,11.5,1.6849,-1.4578,-0.3564,1.8675,1.1409,0.474,-1.1903,-1.9837,0.8179,region_A,commercial,tariff_1,imported,flex,hydraulic,DOHC,gen_2,F,11905.17
Q00312,comp_4,30,12,0.264,8,4,191.0,4.0,13,14,76.7,4,11.5,1.6849,-1.4578,-0.3564,1.8675,1.1409,0.474,-1.1903,-1.9837,0.8179,region_A,commercial,tariff_1,imported,flex,hydraulic,DOHC,gen_2,F,8292.92
Q00312,comp_5,30,12,0.264,8,4,191.0,4.0,13,14,76.7,4,11.5,1.6849,-1.4578,-0.3564,1.8675,1.1409,0.474,-1.1903,-1.9837,0.8179,region_A,commercial,tariff_1,imported,flex,hydraulic,DOHC,gen_2,F,11109.97
Q00313,comp_1,68,6,0.112,5,4,455.0,1.6,13,14,68.1,4,12.8,0.1689,-0.2321,-1.4412,-0.8873,0.0136,0.3414,1.502,-1.2637,0.5594,region_E,commercial,tariff_1,imported,electric,hydraulic,DOHC,gen_4,F,9629.72
Q00313,comp_2,68,6,0.112,5,4,455.0,1.6,13,14,68.1,4,12.8,0.1689,-0.2321,-1.4412,-0.8873,0.0136,0.3414,1.502,-1.2637,0.5594,region_E,commercial,tariff_1,imported,electric,hydraulic,DOHC,gen_4,F,12844.43
Q00313,comp_3,68,6,0.112,5,4,455.0,1.6,13,14,68.1,4,12.8,0.1689,-0.2321,-1.4412,-0.8873,0.0136,0.3414,1.502,-1.2637,0.5594,region_E,commercial,tariff_1,imported,electric,hydraulic,DOHC,gen_4,F,13851.59
Q00313,comp_4,68,6,0.112,5,4,455.0,1.6,13,14,68.1,4,12.8,0.1689,-0.2321,-1.4412,-0.8873,0.0136,0.3414,1.502,-1.2637,0.5594,region_E,commercial,tariff_1,imported,electric,hydraulic,DOHC,gen_4,F,14628.94
Q00313,comp_5,68,6,0.112,5,4,455.0,1.6,13,14,68.1,4,12.8,0.1689,-0.2321,-1.4412,-0.8873,0.0136,0.3414,1.502,-1.2637,0.5594,region_E,commercial,tariff_1,imported,electric,hydraulic,DOHC,gen_4,F,12993.36
Q00314,comp_1,52,8,0.17,0,4,128.0,4.5,14,20,98.1,8,13.9,0.0029,3.1262,0.177,2.1184,-0.9205,0.4313,1.8823,-0.5068,0.2324,region_G,standard,tariff_1,domestic,diesel,electric,SOHC,gen_2,F,9178.88
Q00314,comp_2,52,8,0.17,0,4,128.0,4.5,14,20,98.1,8,13.9,0.0029,3.1262,0.177,2.1184,-0.9205,0.4313,1.8823,-0.5068,0.2324,region_G,standard,tariff_1,domestic,diesel,electric,SOHC,gen_2,F,8628.89
Q00314,comp_3,52,8,0.17,0,4,128.0,4.5,14,20,98.1,8,13.9,0.0029,3.1262,0.177,2.1184,-0.9205,0.4313,1.8823,-0.5068,0.2324,region_G,standard,tariff_1,domestic,diesel,electric,SOHC,gen_2,F,12471.88
Q00314,comp_4,52,8,0.17,0,4,128.0,4.5,14,20,98.1,8,13.9,0.0029,3.1262,0.177,2.1184,-0.9205,0.4313,1.8823,-0.5068,0.2324,region_G,standard,tariff_1,domestic,diesel,electric,SOHC,gen_2,F,8919.22
Q00314,comp_5,52,8,0.17,0,4,128.0,4.5,14,20,98.1,8,13.9,0.0029,3.1262,0.177,2.1184,-0.9205,0.4313,1.8823,-0.5068,0.2324,region_G,standard,tariff_1,domestic,diesel,electric,SOHC,gen_2,F,10381.75
Q00315,comp_1,34,2,0.081,4,4,76.0,1.9,17,14,99.8,4,10.3,0.5294,0.0165,1.1629,0.3857,-0.4582,0.5712,-0.3662,-0.0525,2.1917,region_G,standard,tariff_1,imported,electric,hydraulic,SOHC,gen_3,F,10909.27
Q00315,comp_2,34,2,0.081,4,4,76.0,1.9,17,14,99.8,4,10.3,0.5294,0.0165,1.1629,0.3857,-0.4582,0.5712,-0.3662,-0.0525,2.1917,region_G,standard,tariff_1,imported,electric,hydraulic,SOHC,gen_3,F,9823.51
Q00315,comp_3,34,2,0.081,4,4,76.0,1.9,17,14,99.8,4,10.3,0.5294,0.0165,1.1629,0.3857,-0.4582,0.5712,-0.3662,-0.0525,2.1917,region_G,standard,tariff_1,imported,electric,hydraulic,SOHC,gen_3,F,8715.83
Q00315,comp_4,34,2,0.081,4,4,76.0,1.9,17,14,99.8,4,10.3,0.5294,0.0165,1.1629,0.3857,-0.4582,0.5712,-0.3662,-0.0525,2.1917,region_G,standard,tariff_1,imported,electric,hydraulic,SOHC,gen_3,F,15792.65
Q00315,comp_5,34,2,0.081,4,4,76.0,1.9,17,14,99.8,4,10.3,0.5294,0.0165,1.1629,0.3857,-0.4582,0.5712,-0.3662,-0.0525,2.1917,region_G,standard,tariff_1,imported,electric,hydraulic,SOHC,gen_3,F,10241.5
Q00316,comp_1,51,1,0.048,5,4,213.0,4.3,17,17,74.8,8,8.9,-0.0032,-0.742,0.8421,-0.4332,1.9285,0.2998,-1.6685,-0.4939,0.635,region_A,special,tariff_3,imported,diesel,electric,SOHC,gen_3,F,13847.5
Q00316,comp_2,51,1,0.048,5,4,213.0,4.3,17,17,74.8,8,8.9,-0.0032,-0.742,0.8421,-0.4332,1.9285,0.2998,-1.6685,-0.4939,0.635,region_A,special,tariff_3,imported,diesel,electric,SOHC,gen_3,F,16245.53
Q00316,comp_3,51,1,0.048,5,4,213.0,4.3,17,17,74.8,8,8.9,-0.0032,-0.742,0.8421,-0.4332,1.9285,0.2998,-1.6685,-0.4939,0.635,region_A,special,tariff_3,imported,diesel,electric,SOHC,gen_3,F,12038.13
Q00316,comp_4,51,1,0.048,5,4,213.0,4.3,17,17,74.8,8,8.9,-0.0032,-0.742,0.8421,-0.4332,1.9285,0.2998,-1.6685,-0.4939,0.635,region_A,special,tariff_3,imported,diesel,electric,SOHC,gen_3,F,20740.28
Q00316,comp_5,51,1,0.048,5,4,213.0,4.3,17,17,74.8,8,8.9,-0.0032,-0.742,0.8421,-0.4332,1.9285,0.2998,-1.6685,-0.4939,0.635,region_A,special,tariff_3,imported,diesel,electric,SOHC,gen_3,F,20398.66
Q00317,comp_1,46,9,0.232,2,4,111.0,4.6,19,16,88.4,4,8.8,-0.7824,-1.0085,-0.1267,-0.8933,0.6644,-0.9659,-1.3835,-0.2705,-0.645,region_G,special,tariff_5,domestic,flex,electric,SOHC,gen_2,M,5774.53
Q00317,comp_2,46,9,0.232,2,4,111.0,4.6,19,16,88.4,4,8.8,-0.7824,-1.0085,-0.1267,-0.8933,0.6644,-0.9659,-1.3835,-0.2705,-0.645,region_G,special,tariff_5,domestic,flex,electric,SOHC,gen_2,M,8502.4
Q00317,comp_3,46,9,0.232,2,4,111.0,4.6,19,16,88.4,4,8.8,-0.7824,-1.0085,-0.1267,-0.8933,0.6644,-0.9659,-1.3835,-0.2705,-0.645,region_G,special,tariff_5,domestic,flex,electric,SOHC,gen_2,M,7583.9
Q00317,comp_4,46,9,0.232,2,4,111.0,4.6,19,16,88.4,4,8.8,-0.7824,-1.0085,-0.1267,-0.8933,0.6644,-0.9659,-1.3835,-0.2705,-0.645,region_G,special,tariff_5,domestic,flex,electric,SOHC,gen_2,M,8522.2
Q00317,comp_5,46,9,0.232,2,4,111.0,4.6,19,16,88.4,4,8.8,-0.7824,-1.0085,-0.1267,-0.8933,0.6644,-0.9659,-1.3835,-0.2705,-0.645,region_G,special,tariff_5,domestic,flex,electric,SOHC,gen_2,M,10772.83
Q00318,comp_1,66,2,0.149,4,4,250.0,1.6,14,19,76.3,4,11.6,-0.5152,1.7721,-1.8404,-0.2233,1.0485,0.8182,-0.4619,-0.7062,0.5192,region_C,commercial,tariff_6,domestic,flex,hydraulic,SOHC,gen_2,F,11284.25
Q00318,comp_2,66,2,0.149,4,4,250.0,1.6,14,19,76.3,4,11.6,-0.5152,1.7721,-1.8404,-0.2233,1.0485,0.8182,-0.4619,-0.7062,0.5192,region_C,commercial,tariff_6,domestic,flex,hydraulic,SOHC,gen_2,F,18035.89
Q00318,comp_3,66,2,0.149,4,4,250.0,1.6,14,19,76.3,4,11.6,-0.5152,1.7721,-1.8404,-0.2233,1.0485,0.8182,-0.4619,-0.7062,0.5192,region_C,commercial,tariff_6,domestic,flex,hydraulic,SOHC,gen_2,F,18683.14
Q00318,comp_4,66,2,0.149,4,4,250.0,1.6,14,19,76.3,4,11.6,-0.5152,1.7721,-1.8404,-0.2233,1.0485,0.8182,-0.4619,-0.7062,0.5192,region_C,commercial,tariff_6,domestic,flex,hydraulic,SOHC,gen_2,F,16155.63
Q00318,comp_5,66,2,0.149,4,4,250.0,1.6,14,19,76.3,4,11.6,-0.5152,1.7721,-1.8404,-0.2233,1.0485,0.8182,-0.4619,-0.7062,0.5192,region_C,commercial,tariff_6,domestic,flex,hydraulic,SOHC,gen_2,F,16753.72
Q00319,comp_1,33,15,0.161,5,4,133.0,1.4,18,13,65.6,4,11.3,-1.1122,0.8478,0.7157,-1.9553,-1.0416,0.6607,2.0141,-1.4494,-0.2861,region_F,special,tariff_6,imported,diesel,manual,DOHC,gen_2,M,8402.99
Q00319,comp_2,33,15,0.161,5,4,133.0,1.4,18,13,65.6,4,11.3,-1.1122,0.8478,0.7157,-1.9553,-1.0416,0.6607,2.0141,-1.4494,-0.2861,region_F,special,tariff_6,imported,diesel,manual,DOHC,gen_2,M,13422.48
Q00319,comp_3,33,15,0.161,5,4,133.0,1.4,18,13,65.6,4,11.3,-1.1122,0.8478,0.7157,-1.9553,-1.0416,0.6607,2.0141,-1.4494,-0.2861,region_F,special,tariff_6,imported,diesel,manual,DOHC,gen_2,M,5613.54
Q00319,comp_4,33,15,0.161,5,4,133.0,1.4,18,13,65.6,4,11.3,-1.1122,0.8478,0.7157,-1.9553,-1.0416,0.6607,2.0141,-1.4494,-0.2861,region_F,special,tariff_6,imported,diesel,manual,DOHC,gen_2,M,10501.0
Q00319,comp_5,33,15,0.161,5,4,133.0,1.4,18,13,65.6,4,11.3,-1.1122,0.8478,0.7157,-1.9553,-1.0416,0.6607,2.0141,-1.4494,-0.2861,region_F,special,tariff_6,imported,diesel,manual,DOHC,gen_2,M,10026.68
Q00320,comp_1,70,13,0.29,0,4,115.0,5.3,13,13,73.5,8,9.1,0.5284,1.4074,0.1464,-0.4152,-0.6888,1.4284,0.0171,-0.5348,1.2668,region_H,commercial,tariff_2,imported,electric,hydraulic,DOHC,gen_3,F,4862.34
Q00320,comp_2,70,13,0.29,0,4,115.0,5.3,13,13,73.5,8,9.1,0.5284,1.4074,0.1464,-0.4152,-0.6888,1.4284,0.0171,-0.5348,1.2668,region_H,commercial,tariff_2,imported,electric,hydraulic,DOHC,gen_3,F,9186.17
Q00320,comp_3,70,13,0.29,0,4,115.0,5.3,13,13,73.5,8,9.1,0.5284,1.4074,0.1464,-0.4152,-0.6888,1.4284,0.0171,-0.5348,1.2668,region_H,commercial,tariff_2,imported,electric,hydraulic,DOHC,gen_3,F,5564.53
Q00320,comp_4,70,13,0.29,0,4,115.0,5.3,13,13,73.5,8,9.1,0.5284,1.4074,0.1464,-0.4152,-0.6888,1.4284,0.0171,-0.5348,1.2668,region_H,commercial,tariff_2,imported,electric,hydraulic,DOHC,gen_3,F,10485.47
Q00320,comp_5,70,13,0.29,0,4,115.0,5.3,13,13,73.5,8,9.1,0.5284,1.4074,0.1464,-0.4152,-0.6888,1.4284,0.0171,-0.5348,1.2668,region_H,commercial,tariff_2,imported,electric,hydraulic,DOHC,gen_3,F,8426.38
Q00321,comp_1,67,11,0.289,1,4,138.0,3.1,15,16,69.3,4,13.3,0.0114,0.2482,0.4244,-0.2629,-0.6814,1.7642,-0.6172,-0.2132,0.281,region_A,commercial,tariff_3,imported,gasoline,electric,SOHC,gen_2,M,7344.04
Q00321,comp_2,67,11,0.289,1,4,138.0,3.1,15,16,69.3,4,13.3,0.0114,0.2482,0.4244,-0.2629,-0.6814,1.7642,-0.6172,-0.2132,0.281,region_A,commercial,tariff_3,imported,gasoline,electric,SOHC,gen_2,M,5672.66
Q00321,comp_3,67,11,0.289,1,4,138.0,3.1,15,16,69.3,4,13.3,0.0114,0.2482,0.4244,-0.2629,-0.6814,1.7642,-0.6172,-0.2132,0.281,region_A,commercial,tariff_3,imported,gasoline,electric,SOHC,gen_2,M,6535.36
Q00321,comp_4,67,11,0.289,1,4,138.0,3.1,15,16,69.3,4,13.3,0.0114,0.2482,0.4244,-0.2629,-0.6814,1.7642,-0.6172,-0.2132,0.281,region_A,commercial,tariff_3,imported,gasoline,electric,SOHC,gen_2,M,8227.77
Q00321,comp_5,67,11,0.289,1,4,138.0,3.1,15,16,69.3,4,13.3,0.0114,0.2482,0.4244,-0.2629,-0.6814,1.7642,-0.6172,-0.2132,0.281,region_A,commercial,tariff_3,imported,gasoline,electric,SOHC,gen_2,M,9101.53
Q00322,comp_1,29,11,0.257,8,4,201.0,3.8,14,16,73.1,4,13.7,-0.3603,1.254,1.9361,-1.0744,0.1844,0.3305,-0.6854,-0.3104,0.3799,region_C,standard,tariff_3,domestic,electric,hydraulic,DOHC,gen_4,M,9821.21
Q00322,comp_2,29,11,0.257,8,4,201.0,3.8,14,16,73.1,4,13.7,-0.3603,1.254,1.9361,-1.0744,0.1844,0.3305,-0.6854,-0.3104,0.3799,region_C,standard,tariff_3,domestic,electric,hydraulic,DOHC,gen_4,M,9466.51
Q00322,comp_3,29,11,0.257,8,4,201.0,3.8,14,16,73.1,4,13.7,-0.3603,1.254,1.9361,-1.0744,0.1844,0.3305,-0.6854,-0.3104,0.3799,region_C,standard,tariff_3,domestic,electric,hydraulic,DOHC,gen_4,M,10032.86
Q00322,comp_4,29,11,0.257,8,4,201.0,3.8,14,16,73.1,4,13.7,-0.3603,1.254,1.9361,-1.0744,0.1844,0.3305,-0.6854,-0.3104,0.3799,region_C,standard,tariff_3,domestic,electric,hydraulic,DOHC,gen_4,M,10858.36
Q00322,comp_5,29,11,0.257,8,4,201.0,3.8,14,16,73.1,4,13.7,-0.3603,1.254,1.9361,-1.0744,0.1844,0.3305,-0.6854,-0.3104,0.3799,region_C,standard,tariff_3,domestic,electric,hydraulic,DOHC,gen_4,M,14193.46
Q00323,comp_1,28,9,0.056,3,4,136.0,1.1,13,19,68.6,8,9.5,-0.5667,-0.8483,-0.8248,0.7478,-0.174,-1.2275,-1.3227,0.1118,-1.4424,region_G,commercial,tariff_1,imported,electric,hydraulic,SOHC,gen_1,M,8018.58
Q00323,comp_2,28,9,0.056,3,4,136.0,1.1,13,19,68.6,8,9.5,-0.5667,-0.8483,-0.8248,0.7478,-0.174,-1.2275,-1.3227,0.1118,-1.4424,region_G,commercial,tariff_1,imported,electric,hydraulic,SOHC,gen_1,M,9279.83
Q00323,comp_3,28,9,0.056,3,4,136.0,1.1,13,19,68.6,8,9.5,-0.5667,-0.8483,-0.8248,0.7478,-0.174,-1.2275,-1.3227,0.1118,-1.4424,region_G,commercial,tariff_1,imported,electric,hydraulic,SOHC,gen_1,M,10074.84
Q00323,comp_4,28,9,0.056,3,4,136.0,1.1,13,19,68.6,8,9.5,-0.5667,-0.8483,-0.8248,0.7478,-0.174,-1.2275,-1.3227,0.1118,-1.4424,region_G,commercial,tariff_1,imported,electric,hydraulic,SOHC,gen_1,M,10549.42
Q00323,comp_5,28,9,0.056,3,4,136.0,1.1,13,19,68.6,8,9.5,-0.5667,-0.8483,-0.8248,0.7478,-0.174,-1.2275,-1.3227,0.1118,-1.4424,region_G,commercial,tariff_1,imported,electric,hydraulic,SOHC,gen_1,M,9464.31
Q00324,comp_1,47,0,0.178,6,4,122.0,2.3,17,17,64.5,8,9.2,0.5051,0.1626,-2.8748,-0.2188,-0.4895,1.7725,0.8746,0.4189,0.0614,region_B,standard,tariff_1,domestic,electric,hydraulic,DOHC,gen_1,F,8638.83
